,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
3713,3713,2021_02_part2.xlsx,2021/2/1,"北方稀土
SH600111",SH600111,0.7471,-0.0417,0.1624,近12个月首推,2,有色金属,中市值,浙商证券,,,2021-02-01,A600111,1
3714,3714,2021_02_part2.xlsx,2021/2/1,"中国移动
HK00941",HK00941,0.4752,-0.0113,0.1311,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00941,1
3716,3716,2021_02_part2.xlsx,2021/2/1,"申洲国际
HK02313",HK02313,0.7954,-0.0057,0.0625,近12个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK02313,1
3718,3718,2021_02_part2.xlsx,2021/2/1,"腾讯控股
HK00700",HK00700,0.3002,0.0059,-0.0198,近6个月首推,5,港股,小市值,浙商证券,,,2021-02-01,AK00700,1
3719,3719,2021_02_part2.xlsx,2021/2/1,"海底捞
HK06862",HK06862,0.0181,-0.0214,-0.026,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK06862,1
3721,3721,2021_02_part2.xlsx,2021/2/1,"白云机场
SH600004",SH600004,0.0857,-0.0137,-0.0442,近2个月首推,1,交通运输,中市值,浙商证券,,,2021-02-01,A600004,1
3722,3722,2021_02_part2.xlsx,2021/2/1,"景 嘉 微
SZ300474",SZ300474,0.8408,0.0194,-0.0454,近12个月首推,2,国防军工,中市值,浙商证券,,,2021-02-01,A300474,1
3725,3725,2021_02_part2.xlsx,2021/2/1,"中国飞鹤
HK06186",HK06186,0.3152,0.0052,-0.0927,近4个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK06186,1
3727,3727,2021_02_part2.xlsx,2021/2/1,"吉利汽车
HK00175",HK00175,0.3373,0.0454,-0.1076,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00175,1
3728,3728,2021_02_part2.xlsx,2021/2/1,"上机数控
SH603185",SH603185,0.8187,-0.0359,-0.194,近2个月首推,1,机械设备,小市值,浙商证券,,,2021-02-01,A603185,1
3729,3729,2021_02_part2.xlsx,2021/2/1,"新东方在线
HK01797",HK01797,0.0203,-0.0494,-0.2263,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK01797,1
3730,3730,2021_02_part2.xlsx,2021/2/1,"南山铝业
SH600219",SH600219,0.6162,-0.0363,0.2372,近12个月首推,1,有色金属,中市值,招商证券,,,2021-02-01,A600219,1
3731,3731,2021_02_part2.xlsx,2021/2/1,"思源电气
SZ002028",SZ002028,0.6634,0.0176,0.2158,近12个月首推,1,电气设备,中市值,招商证券,,,2021-02-01,A002028,1
3733,3733,2021_02_part2.xlsx,2021/2/1,"上海家化
SH600315",SH600315,0.7568,-0.0294,0.1605,近12个月首推,1,化工,中市值,招商证券,,,2021-02-01,A600315,1
3735,3735,2021_02_part2.xlsx,2021/2/1,"周 大 生
SZ002867",SZ002867,0.3844,-0.0147,0.0367,近2个月首推,3,轻工制造,中市值,招商证券,,,2021-02-01,A002867,1
3736,3736,2021_02_part2.xlsx,2021/2/1,"海信家电
SZ000921",SZ000921,0.5106,0.0076,0.0303,近2个月首推,1,家用电器,小市值,招商证券,,,2021-02-01,A000921,1
3737,3737,2021_02_part2.xlsx,2021/2/1,"品渥食品
SZ300892",SZ300892,0.1672,-0.0608,-0.1278,近12个月首推,1,食品饮料,小市值,招商证券,,,2021-02-01,A300892,1
3740,3740,2021_02_part2.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,华泰证券,,,2021-02-01,A002138,1
3741,3741,2021_02_part2.xlsx,2021/2/1,"亚士创能
SH603378",SH603378,0.445,-0.0202,0.1209,近12个月首推,2,化工,小市值,华泰证券,,,2021-02-01,A603378,1
3745,3745,2021_02_part2.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,华泰证券,,,2021-02-01,A002444,1
3746,3746,2021_02_part2.xlsx,2021/2/1,"岱美股份
SH603730",SH603730,0.418,-0.0118,-0.0789,近2个月首推,1,汽车,小市值,华泰证券,,,2021-02-01,A603730,1
3749,3749,2021_02_part2.xlsx,2021/2/1,"龙大肉食
SZ002726",SZ002726,0.5216,-0.0212,-0.1306,近2个月首推,1,食品饮料,小市值,华泰证券,,,2021-02-01,A002726,1
3750,3750,2021_02_part2.xlsx,2021/2/1,"云铝股份
SZ000807",SZ000807,0.8869,-0.0605,0.2649,近2个月首推,1,有色金属,中市值,国泰君安,,,2021-02-01,A000807,1
3757,3757,2021_02_part2.xlsx,2021/2/1,"大 参 林
SH603233",SH603233,0.002,0.0291,-0.1316,近3个月首推,2,医药生物,中市值,国泰君安,,,2021-02-01,A603233,1
3760,3760,2021_02_part2.xlsx,2021/2/1,"中泰化学
SZ002092",SZ002092,0.7736,-0.0364,0.3014,近12个月首推,1,化工,中市值,中信建投,,,2021-02-01,A002092,1
3761,3761,2021_02_part2.xlsx,2021/2/1,"新 大 正
SZ002968",SZ002968,0.7274,-0.0427,0.2419,近12个月首推,1,房地产,小市值,中信建投,,,2021-02-01,A002968,1
3763,3763,2021_02_part2.xlsx,2021/2/1,"春秋电子
SH603890",SH603890,0.2326,0.0145,0.1941,近12个月首推,1,电子,小市值,中信建投,,,2021-02-01,A603890,1
3765,3765,2021_02_part2.xlsx,2021/2/1,"IGG
HK00799",HK00799,0.5312,-0.0106,0.1468,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK00799,1
3766,3766,2021_02_part2.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,中信建投,,,2021-02-01,A002138,1
3768,3768,2021_02_part2.xlsx,2021/2/1,"众安在线
HK06060",HK06060,0.177,-0.0529,0.0879,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK06060,1
3771,3771,2021_02_part2.xlsx,2021/2/1,"新东方-S
HK09901",HK09901,0.0092,-0.0091,0.0579,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK09901,1
3773,3773,2021_02_part2.xlsx,2021/2/1,"长沙银行
SH601577",SH601577,0.4854,-0.0244,0.015,近4个月首推,1,银行,小市值,中信建投,,,2021-02-01,A601577,1
3774,3774,2021_02_part2.xlsx,2021/2/1,"掌阅科技
SH603533",SH603533,0.1958,-0.0337,0.0057,近2个月首推,2,传媒,小市值,中信建投,,,2021-02-01,A603533,1
3775,3775,2021_02_part2.xlsx,2021/2/1,"微盟集团
HK02013",HK02013,0.3258,0.0161,0.0045,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK02013,1
3778,3778,2021_02_part2.xlsx,2021/2/1,"海底捞
HK06862",HK06862,0.0181,-0.0163,-0.026,近12个月首推,2,港股,小市值,中信建投,,,2021-02-01,AK06862,1
3780,3780,2021_02_part2.xlsx,2021/2/1,"香港交易所
HK00388",HK00388,0.4767,-0.0068,-0.0487,近12个月首推,2,港股,小市值,中信建投,,,2021-02-01,AK00388,1
3781,3781,2021_02_part2.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,中信建投,,,2021-02-01,A002444,1
3782,3782,2021_02_part2.xlsx,2021/2/1,"壹网壹创
SZ300792",SZ300792,0.1161,-0.0402,-0.072,近2个月首推,1,传媒,小市值,中信建投,,,2021-02-01,A300792,1
3784,3784,2021_02_part2.xlsx,2021/2/1,"生物股份
SH600201",SH600201,0.0008,-0.0192,-0.0848,近4个月首推,3,农林牧渔,中市值,中信建投,,,2021-02-01,A600201,1
3790,3790,2021_02_part2.xlsx,2021/2/1,"移远通信
SH603236",SH603236,0.4624,-0.0004,0.1795,近2个月首推,4,通信,小市值,华创证券,,,2021-02-01,A603236,1
3793,3793,2021_02_part2.xlsx,2021/2/1,"普利制药
SZ300630",SZ300630,0.7039,-0.0355,0.0359,近12个月首推,1,医药生物,中市值,华创证券,,,2021-02-01,A300630,1
3796,3796,2021_02_part2.xlsx,2021/2/1,"鸿路钢构
SZ002541",SZ002541,0.8396,0.0204,-0.038,近4个月首推,1,建筑装饰,中市值,华创证券,,,2021-02-01,A002541,1
3797,3797,2021_02_part2.xlsx,2021/2/1,"生物股份
SH600201",SH600201,0.0008,-0.0192,-0.0848,近4个月首推,3,农林牧渔,中市值,华创证券,,,2021-02-01,A600201,1
3803,3803,2021_02_part2.xlsx,2021/2/1,"中国汽研
SH601965",SH601965,0.925,0.0081,-0.0187,近2个月首推,1,汽车,小市值,国联证券,,,2021-02-01,A601965,1
3805,3805,2021_02_part2.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,国联证券,,,2021-02-01,A002444,1
3806,3806,2021_02_part2.xlsx,2021/2/1,"天顺风能
SZ002531",SZ002531,0.5495,0.0218,-0.0753,近6个月首推,1,电气设备,小市值,国联证券,,,2021-02-01,A002531,1
3808,3808,2021_02_part2.xlsx,2021/2/1,"仲景食品
SZ300908",SZ300908,0.1469,-0.0331,-0.1915,近12个月首推,1,食品饮料,小市值,国联证券,,,2021-02-01,A300908,1
3809,3809,2021_02_part2.xlsx,2021/2/1,"中国移动
HK00941",HK00941,0.4752,-0.0123,0.1311,近12个月首推,2,港股,小市值,光大证券,,,2021-02-01,AK00941,1
3810,3810,2021_02_part2.xlsx,2021/2/1,"中海油田服务
HK02883",HK02883,0.422,-0.0194,0.0373,近12个月首推,1,港股,小市值,光大证券,,,2021-02-01,AK02883,1
3813,3813,2021_02_part2.xlsx,2021/2/1,"香港交易所
HK00388",HK00388,0.4767,-0.0068,-0.0487,近12个月首推,2,港股,小市值,光大证券,,,2021-02-01,AK00388,1
3815,3815,2021_02_part2.xlsx,2021/2/1,"丘钛科技
HK01478",HK01478,0.4,0.0228,-0.0734,近12个月首推,1,港股,小市值,光大证券,,,2021-02-01,AK01478,1
3817,3817,2021_02_part2.xlsx,2021/2/1,"吉利汽车
HK00175",HK00175,0.3373,0.0544,-0.1076,近12个月首推,2,港股,小市值,光大证券,,,2021-02-01,AK00175,1
3825,3825,2021_02_part2.xlsx,2021/2/1,"国瓷材料
SZ300285",SZ300285,0.7482,-0.0192,-0.0617,近2个月首推,1,化工,中市值,华安证券,,,2021-02-01,A300285,1
3827,3827,2021_02_part2.xlsx,2021/2/1,"大华股份
SZ002236",SZ002236,0.3712,0.0113,-0.1407,近12个月首推,1,电子,中市值,华安证券,,,2021-02-01,A002236,1
3832,3832,2021_02_part2.xlsx,2021/2/1,"利尔化学
SZ002258",SZ002258,0.6167,-0.0223,0.0127,近12个月首推,1,化工,小市值,川财证券,,,2021-02-01,A002258,1
3839,3839,2021_02_part2.xlsx,2021/2/1,"移远通信
SH603236",SH603236,0.4624,-0.0004,0.1795,近2个月首推,4,通信,小市值,中原证券,,,2021-02-01,A603236,1
3840,3840,2021_02_part2.xlsx,2021/2/1,"北方稀土
SH600111",SH600111,0.7471,-0.0417,0.1624,近12个月首推,2,有色金属,中市值,中原证券,,,2021-02-01,A600111,1
3841,3841,2021_02_part2.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,中原证券,,,2021-02-01,A002138,1
3843,3843,2021_02_part2.xlsx,2021/2/1,"博迁新材
SH605376",SH605376,0.9461,-0.0444,0.1117,近12个月首推,1,有色金属,小市值,中原证券,,,2021-02-01,A605376,1
3844,3844,2021_02_part2.xlsx,2021/2/1,"东 方 通
SZ300379",SZ300379,0.5481,0.0034,0.0622,近12个月首推,1,计算机,小市值,中原证券,,,2021-02-01,A300379,1
3845,3845,2021_02_part2.xlsx,2021/2/1,"巨化股份
SH600160",SH600160,0.6457,-0.0378,-0.0113,近12个月首推,1,化工,中市值,中原证券,,,2021-02-01,A600160,1
3846,3846,2021_02_part2.xlsx,2021/2/1,"永福股份
SZ300712",SZ300712,0.9554,-0.0866,-0.024,近12个月首推,1,建筑装饰,小市值,中原证券,,,2021-02-01,A300712,1
3847,3847,2021_02_part2.xlsx,2021/2/1,"景 嘉 微
SZ300474",SZ300474,0.8408,0.0194,-0.0454,近12个月首推,2,国防军工,中市值,中原证券,,,2021-02-01,A300474,1
3849,3849,2021_02_part2.xlsx,2021/2/1,"东鹏控股
SZ003012",SZ003012,0.3565,0.012,0.2152,近12个月首推,1,建筑材料,小市值,西南证券,,,2021-02-01,A003012,1
3851,3851,2021_02_part2.xlsx,2021/2/1,"瑞普生物
SZ300119",SZ300119,0.6835,0.0092,0.0848,近12个月首推,1,农林牧渔,小市值,西南证券,,,2021-02-01,A300119,1
3853,3853,2021_02_part2.xlsx,2021/2/1,"兆易创新
SH603986",SH603986,0.3447,-0.0222,0.0577,近3个月首推,1,电子,中市值,西南证券,,,2021-02-01,A603986,1
3859,3859,2021_02_part2.xlsx,2021/2/1,"卫星石化
SZ002648",SZ002648,0.9611,0.0051,0.2396,近2个月首推,4,化工,中市值,平安证券,,,2021-02-01,A002648,1
3867,3867,2021_02_part2.xlsx,2021/2/1,"良信股份
SZ002706",SZ002706,0.5395,-0.0005,-0.1599,近12个月首推,1,电气设备,小市值,平安证券,,,2021-02-01,A002706,1
3869,3869,2021_02_part2.xlsx,2021/2/1,"南网能源
SZ003035",SZ003035,0.6535,-0.0306,0.4988,近12个月首推,1,公用事业,小市值,申万宏源研究,,,2021-02-01,A003035,1
3870,3870,2021_02_part2.xlsx,2021/2/1,"中通快递-SW
HK02057",HK02057,0.4639,-0.013,0.036,近12个月首推,1,港股,小市值,申万宏源研究,,,2021-02-01,AK02057,1
3881,3881,2021_02_part2.xlsx,2021/2/1,"航发控制
SZ000738",SZ000738,0.4261,-0.0185,-0.0124,近12个月首推,1,国防军工,中市值,国海证券,,,2021-02-01,A000738,1
3886,3886,2021_02_part2.xlsx,2021/2/1,"安井食品
SH603345",SH603345,0.6842,0.0329,-0.1002,近12个月首推,3,食品饮料,中市值,国海证券,,,2021-02-01,A603345,1
3891,3891,2021_02_part2.xlsx,2021/2/1,"联泓新科
SZ003022",SZ003022,0.8157,0.0318,0.0359,近12个月首推,1,化工,小市值,国信证券,,,2021-02-01,A003022,1
3899,3899,2021_02_part3.xlsx,2021/2/1,"森 麒 麟
SZ002984",SZ002984,0.465,-0.0389,0.2138,近12个月首推,1,化工,小市值,长城证券,,,2021-02-01,A002984,1
3900,3900,2021_02_part3.xlsx,2021/2/1,"拓邦股份
SZ002139",SZ002139,0.9237,0.0672,0.115,近2个月首推,1,电子,小市值,长城证券,,,2021-02-01,A002139,1
3901,3901,2021_02_part3.xlsx,2021/2/1,"信 立 泰
SZ002294",SZ002294,0.4752,-0.0319,0.1055,近5个月首推,1,医药生物,中市值,长城证券,,,2021-02-01,A002294,1
3907,3907,2021_02_part3.xlsx,2021/2/1,"思摩尔国际
HK06969",HK06969,0.2288,-0.0395,-0.1798,近3个月首推,2,港股,小市值,长城证券,,,2021-02-01,AK06969,1
3911,3911,2021_02_part3.xlsx,2021/2/1,"吉宏股份
SZ002803",SZ002803,0.044,-0.0452,0.1594,近12个月首推,2,轻工制造,小市值,开源证券,,,2021-02-01,A002803,1
3913,3913,2021_02_part3.xlsx,2021/2/1,"金石资源
SH603505",SH603505,0.4266,-0.0287,0.0701,近2个月首推,1,采掘,小市值,开源证券,,,2021-02-01,A603505,1
3914,3914,2021_02_part3.xlsx,2021/2/1,"金能科技
SH603113",SH603113,0.5858,-0.0267,0.0292,近3个月首推,2,采掘,小市值,开源证券,,,2021-02-01,A603113,1
3916,3916,2021_02_part3.xlsx,2021/2/1,"新城悦服务
HK01755",HK01755,0.547,-0.0332,-0.0129,近12个月首推,1,港股,小市值,开源证券,,,2021-02-01,AK01755,1
3918,3918,2021_02_part3.xlsx,2021/2/1,"普 莱 柯
SH603566",SH603566,0.4721,-0.0272,-0.0596,近3个月首推,1,农林牧渔,小市值,开源证券,,,2021-02-01,A603566,1
3922,3922,2021_02_part3.xlsx,2021/2/1,"姚记科技
SZ002605",SZ002605,0.1105,-0.0175,-0.1131,近12个月首推,1,轻工制造,小市值,开源证券,,,2021-02-01,A002605,1
3923,3923,2021_02_part3.xlsx,2021/2/1,"海容冷链
SH603187",SH603187,0.6667,0.0377,-0.1148,近2个月首推,1,机械设备,小市值,开源证券,,,2021-02-01,A603187,1
3926,3926,2021_02_part3.xlsx,2021/2/1,"石头科技
科688169",科688169,0.9527,0.0127,-0.1821,近3个月首推,2,机械设备,小市值,开源证券,,,2021-02-01,A688169,1
3927,3927,2021_02_part3.xlsx,2021/2/1,"卫星石化
SZ002648",SZ002648,0.9611,0.0051,0.2396,近2个月首推,4,化工,中市值,太平洋证券,,,2021-02-01,A002648,1
3928,3928,2021_02_part3.xlsx,2021/2/1,"移远通信
SH603236",SH603236,0.4624,-0.0004,0.1795,近2个月首推,4,通信,小市值,太平洋证券,,,2021-02-01,A603236,1
3933,3933,2021_02_part3.xlsx,2021/2/1,"斯 迪 克
SZ300806",SZ300806,0.6973,0.0047,-0.0247,近5个月首推,1,化工,小市值,太平洋证券,,,2021-02-01,A300806,1
3934,3934,2021_02_part3.xlsx,2021/2/1,"天铁股份
SZ300587",SZ300587,0.9584,0.0385,-0.1281,近12个月首推,1,化工,小市值,太平洋证券,,,2021-02-01,A300587,1
3935,3935,2021_02_part3.xlsx,2021/2/1,"稳健医疗
SZ300888",SZ300888,0.2707,-0.0338,-0.132,近3个月首推,1,纺织服装,小市值,太平洋证券,,,2021-02-01,A300888,1
3937,3937,2021_02_part3.xlsx,2021/2/1,"北方稀土
SH600111",SH600111,0.7471,-0.0417,0.1624,近12个月首推,2,有色金属,中市值,浙商证券,,,2021-02-01,A600111,1
3938,3938,2021_02_part3.xlsx,2021/2/1,"中国移动
HK00941",HK00941,0.4752,-0.0113,0.1311,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00941,1
3940,3940,2021_02_part3.xlsx,2021/2/1,"申洲国际
HK02313",HK02313,0.7954,-0.0057,0.0625,近12个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK02313,1
3942,3942,2021_02_part3.xlsx,2021/2/1,"腾讯控股
HK00700",HK00700,0.3002,0.0059,-0.0198,近6个月首推,5,港股,小市值,浙商证券,,,2021-02-01,AK00700,1
3943,3943,2021_02_part3.xlsx,2021/2/1,"海底捞
HK06862",HK06862,0.0181,-0.0214,-0.026,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK06862,1
3945,3945,2021_02_part3.xlsx,2021/2/1,"白云机场
SH600004",SH600004,0.0857,-0.0137,-0.0442,近2个月首推,1,交通运输,中市值,浙商证券,,,2021-02-01,A600004,1
3946,3946,2021_02_part3.xlsx,2021/2/1,"景 嘉 微
SZ300474",SZ300474,0.8408,0.0194,-0.0454,近12个月首推,2,国防军工,中市值,浙商证券,,,2021-02-01,A300474,1
3949,3949,2021_02_part3.xlsx,2021/2/1,"中国飞鹤
HK06186",HK06186,0.3152,0.0052,-0.0927,近4个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK06186,1
3951,3951,2021_02_part3.xlsx,2021/2/1,"吉利汽车
HK00175",HK00175,0.3373,0.0454,-0.1076,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00175,1
3952,3952,2021_02_part3.xlsx,2021/2/1,"上机数控
SH603185",SH603185,0.8187,-0.0359,-0.194,近2个月首推,1,机械设备,小市值,浙商证券,,,2021-02-01,A603185,1
3953,3953,2021_02_part3.xlsx,2021/2/1,"新东方在线
HK01797",HK01797,0.0203,-0.0494,-0.2263,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK01797,1
3954,3954,2021_02_part3.xlsx,2021/2/1,"南山铝业
SH600219",SH600219,0.6162,-0.0363,0.2372,近12个月首推,1,有色金属,中市值,招商证券,,,2021-02-01,A600219,1
3955,3955,2021_02_part3.xlsx,2021/2/1,"思源电气
SZ002028",SZ002028,0.6634,0.0176,0.2158,近12个月首推,1,电气设备,中市值,招商证券,,,2021-02-01,A002028,1
3957,3957,2021_02_part3.xlsx,2021/2/1,"上海家化
SH600315",SH600315,0.7568,-0.0294,0.1605,近12个月首推,1,化工,中市值,招商证券,,,2021-02-01,A600315,1
3959,3959,2021_02_part3.xlsx,2021/2/1,"周 大 生
SZ002867",SZ002867,0.3844,-0.0147,0.0367,近2个月首推,3,轻工制造,中市值,招商证券,,,2021-02-01,A002867,1
3960,3960,2021_02_part3.xlsx,2021/2/1,"海信家电
SZ000921",SZ000921,0.5106,0.0076,0.0303,近2个月首推,1,家用电器,小市值,招商证券,,,2021-02-01,A000921,1
3961,3961,2021_02_part3.xlsx,2021/2/1,"品渥食品
SZ300892",SZ300892,0.1672,-0.0608,-0.1278,近12个月首推,1,食品饮料,小市值,招商证券,,,2021-02-01,A300892,1
3964,3964,2021_02_part3.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,华泰证券,,,2021-02-01,A002138,1
3965,3965,2021_02_part3.xlsx,2021/2/1,"亚士创能
SH603378",SH603378,0.445,-0.0202,0.1209,近12个月首推,2,化工,小市值,华泰证券,,,2021-02-01,A603378,1
3969,3969,2021_02_part3.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,华泰证券,,,2021-02-01,A002444,1
3970,3970,2021_02_part3.xlsx,2021/2/1,"岱美股份
SH603730",SH603730,0.418,-0.0118,-0.0789,近2个月首推,1,汽车,小市值,华泰证券,,,2021-02-01,A603730,1
3973,3973,2021_02_part3.xlsx,2021/2/1,"龙大肉食
SZ002726",SZ002726,0.5216,-0.0212,-0.1306,近2个月首推,1,食品饮料,小市值,华泰证券,,,2021-02-01,A002726,1
3974,3974,2021_02_part3.xlsx,2021/2/1,"云铝股份
SZ000807",SZ000807,0.8869,-0.0605,0.2649,近2个月首推,1,有色金属,中市值,国泰君安,,,2021-02-01,A000807,1
3981,3981,2021_02_part3.xlsx,2021/2/1,"大 参 林
SH603233",SH603233,0.002,0.0291,-0.1316,近3个月首推,2,医药生物,中市值,国泰君安,,,2021-02-01,A603233,1
3984,3984,2021_02_part3.xlsx,2021/2/1,"中泰化学
SZ002092",SZ002092,0.7736,-0.0364,0.3014,近12个月首推,1,化工,中市值,中信建投,,,2021-02-01,A002092,1
3985,3985,2021_02_part3.xlsx,2021/2/1,"新 大 正
SZ002968",SZ002968,0.7274,-0.0427,0.2419,近12个月首推,1,房地产,小市值,中信建投,,,2021-02-01,A002968,1
3987,3987,2021_02_part3.xlsx,2021/2/1,"春秋电子
SH603890",SH603890,0.2326,0.0145,0.1941,近12个月首推,1,电子,小市值,中信建投,,,2021-02-01,A603890,1
3989,3989,2021_02_part3.xlsx,2021/2/1,"IGG
HK00799",HK00799,0.5312,-0.0106,0.1468,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK00799,1
3990,3990,2021_02_part3.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,中信建投,,,2021-02-01,A002138,1
3992,3992,2021_02_part3.xlsx,2021/2/1,"众安在线
HK06060",HK06060,0.177,-0.0529,0.0879,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK06060,1
3995,3995,2021_02_part3.xlsx,2021/2/1,"新东方-S
HK09901",HK09901,0.0092,-0.0091,0.0579,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK09901,1
3997,3997,2021_02_part3.xlsx,2021/2/1,"长沙银行
SH601577",SH601577,0.4854,-0.0244,0.015,近4个月首推,1,银行,小市值,中信建投,,,2021-02-01,A601577,1
3998,3998,2021_02_part3.xlsx,2021/2/1,"掌阅科技
SH603533",SH603533,0.1958,-0.0337,0.0057,近2个月首推,2,传媒,小市值,中信建投,,,2021-02-01,A603533,1
3999,3999,2021_02_part3.xlsx,2021/2/1,"微盟集团
HK02013",HK02013,0.3258,0.0161,0.0045,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK02013,1
4002,4002,2021_02_part3.xlsx,2021/2/1,"海底捞
HK06862",HK06862,0.0181,-0.0163,-0.026,近12个月首推,2,港股,小市值,中信建投,,,2021-02-01,AK06862,1
4004,4004,2021_02_part3.xlsx,2021/2/1,"香港交易所
HK00388",HK00388,0.4767,-0.0068,-0.0487,近12个月首推,2,港股,小市值,中信建投,,,2021-02-01,AK00388,1
4005,4005,2021_02_part3.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,中信建投,,,2021-02-01,A002444,1
